 Nom Ville ;MAJ   ; Code Postal ; Code INSEE ;Code Région; Latitude ; Longitude ; Eloignement 
 Gif-sur-Yvette ;GIF SUR YVETTE ;91190;91272;82;48.683333;2.133333;1.35
 Gometz-la-Ville ;GOMETZ LA VILLE ;91400;91274;82;48.666667;2.116667;1.35
 Gometz-le-Châtel ;GOMETZ LE CHATEL ;91940;91275;82;48.683333;2.133333;1.27
 Les Granges-le-Roi ;LES GRANGES LE ROI;91410;91284;82;48.5;2.016667;1.98
 Grigny ;GRIGNY   ;91350;91286;82;48.65;2.383333;1.05
 Guibeville ;GUIBEVILLE   ;91630;91292;82;48.566667;2.266667;0.57
 Guillerval ;GUILLERVAL   ;91690;91294;82;48.366667;2.1;1.91
 Igny ;IGNY   ;91430;91312;82;48.733333;2.216667;1.77
 Itteville ;ITTEVILLE   ;91760;91315;82;48.516667;2.333333;0.63
 Janville-sur-Juine ;JANVILLE SUR JUINE ;91510;91318;82;48.516667;2.266667;0.41
 Janvry ;JANVRY   ;91640;91319;82;48.65;2.15;1.42
 Juvisy-sur-Orge ;JUVISY SUR ORGE ;91260;91326;82;48.683333;2.383333;1.27
 Lardy ;LARDY   ;91510;91330;82;48.516667;2.266667;0.41
 Leudeville ;LEUDEVILLE   ;91630;91332;82;48.566667;2.316667;1.54
 Leuville-sur-Orge ;LEUVILLE SUR ORGE ;91310;91333;82;48.616667;2.25;1.8
 Limours ;LIMOURS   ;91470;91338;82;48.65;2.083333;1.43
 Linas ;LINAS   ;91310;91339;82;48.633333;2.266667;0.77
 Lisses ;LISSES   ;91090;91340;82;48.6;2.416667;1.32
 Longjumeau ;LONGJUMEAU   ;91160;91345;82;48.7;2.3;1.44
 Longpont-sur-Orge ;LONGPONT SUR ORGE ;91310;91347;82;48.633333;2.283333;1.48
 Maisse ;MAISSE   ;91720;91359;82;48.4;2.383333;1.58
 Marcoussis ;MARCOUSSIS   ;91460;91363;82;48.633333;2.233333;0.77
 Marolles-en-Beauce ;MAROLLES EN BEAUCE ;91150;91374;82;48.366667;2.2;1.91
 Marolles-en-Hurepoix ;MAROLLES EN HUREPOIX ;91630;91376;82;48.566667;2.3;0.85
 Massy ;MASSY   ;91300;91377;82;48.733333;2.283333;1.77
 Mauchamps ;MAUCHAMPS   ;91730;91378;82;48.533333;2.183333;1.34
 Mennecy ;MENNECY   ;91540;91386;82;48.566667;2.433333;1.46
 Méréville ;MEREVILLE   ;91660;91390;82;48.316667;2.083333;2.42
 Mérobert ;MEROBERT   ;91780;91393;82;48.416667;2;2.12
 Mespuits ;MESPUITS   ;91150;91399;82;48.35;2.266667;2.08
 Milly-la-Forêt ;MILLY LA FORET ;91490;91405;82;48.4;2.466667;1.74
 Les Molières ;LES MOLIERES  ;91470;91411;82;48.666667;2.066667;1.57
 Mondeville ;MONDEVILLE   ;91590;91412;82;48.483333;2.416667;2.1
 Monnerville ;MONNERVILLE   ;91930;91414;82;48.35;2.05;2.08
 Montgeron ;MONTGERON   ;91230;91421;82;48.7;2.45;1.6
 Montlhéry ;MONTLHERY   ;91310;91425;82;48.633333;2.266667;0.77
 Morangis ;MORANGIS   ;91420;91432;82;48.7;2.333333;1.44
 Morigny-Champigny ;MORIGNY CHAMPIGNY  ;91150;91433;82;48.45;2.2;1.08
 Morsang-sur-Orge ;MORSANG SUR ORGE ;91390;91434;82;48.666667;2.35;1.1
 Morsang-sur-Seine ;MORSANG SUR SEINE ;91250;91435;82;48.566667;2.5;2.01
 Nainville-les-Roches ;NAINVILLE LES ROCHES ;91750;91441;82;48.5;2.5;2.01
 La Norville ;LA NORVILLE  ;91290;91457;82;48.583333;2.266667;1.2
 Nozay ;NOZAY   ;91620;91458;82;48.65;2.233333;1
 Ollainville ;OLLAINVILLE   ;91290;91461;82;48.583333;2.216667;1.5
 Ormoy ;ORMOY   ;91540;91468;82;48.566667;2.433333;1.46
 Ormoy-la-Rivière ;ORMOY LA RIVIERE ;91150;91469;82;48.4;2.15;1.58
 Orsay ;ORSAY   ;91400;91471;82;48.7;2.183333;1.44
 Orveau ;ORVEAU   ;91590;91473;82;48.45;2.283333;1.35
 Palaiseau ;PALAISEAU   ;91120;91477;82;48.716667;2.25;1.61
 Paray-Vieille-Poste ;PARAY VIEILLE POSTE ;91550;91479;82;48.716667;2.366667;1.61
 Pecqueuse ;PECQUEUSE   ;91470;91482;82;48.65;2.05;1.71
 Le Plessis-Pâté ;LE PLESSIS PATE ;91220;91494;82;48.616667;2.316667;0.6
 Plessis-Saint-Benoist ;PLESSIS SAINT BENOIST ;91410;91495;82;48.433333;2;2.12
 Puiselet-le-Marais ;PUISELET LE MARAIS ;91150;91508;82;48.4;2.266667;1.58
 Pussay ;PUSSAY   ;91740;91511;82;48.35;2;2.12
 Quincy-sous-Sénart ;QUINCY SOUS SENART ;91480;91514;82;48.666667;2.533333;2.29
 Richarville ;RICHARVILLE   ;91410;91519;82;48.466667;2;2.12
 Ris-Orangis ;RIS ORANGIS  ;91000;91521;82;48.65;2.416667;1.32
 Roinville ;ROINVILLE   ;91410;91525;82;48.533333;2.033333;1.85
 Roinvilliers ;ROINVILLIERS   ;91150;91526;82;48.35;2.233333;2.08
 Saclas ;SACLAS   ;91690;91533;82;48.366667;2.116667;1.91
 Saclay ;SACLAY   ;91400;91534;82;48.733333;2.166667;1.77
 Saint-Aubin ;SAINT AUBIN  ;91190;91538;82;48.716667;2.133333;1.61
 Saint-Chéron ;SAINT CHERON  ;91530;91540;82;48.55;2.116667;1.16
 Saint-Cyr-la-Rivière ;SAINT CYR LA RIVIERE;91690;91544;82;48.35;2.133333;2.08
 Saint Cyr-sous-Dourdan ;SAINT CYR SOUS DOURDAN;91410;91546;82;48.566667;2.033333;1.85
 Sainte-Escobille ;SAINTE ESCOBILLE  ;91410;91547;82;48.433333;1.966667;2.4
 Sainte-Geneviève-des-Bois ;SAINTE GENEVIEVE DES BOIS;91700;91549;82;48.633333;2.333333;0.77
 Saint-Germain-lès-Arpajon ;SAINT GERMAIN LES ARPAJON;91180;91552;82;48.6;2.25;0.43
 Saint-Germain-lès-Corbeil ;SAINT GERMAIN LES CORBEIL;91250;91553;82;48.616667;2.483333;1.87
Saint-Hilaire;HILAIRE   ;91780;91556;82;48.433333;2.066667;1.57
 Saint-Jean-de-Beauregard ;SAINT JEAN DE BEAUREGARD;91940;91560;82;48.666667;2.166667;1.1
 Saint-Maurice-Montcouronne ;SAINT MAURICE MONTCOURONNE ;91530;91568;82;48.583333;2.116667;1.16
 Saint-Michel-sur-Orge ;SAINT MICHEL SUR ORGE;91240;91570;82;48.633333;2.3;0.77
 Saint-Pierre-du-Perray ;SAINT PIERRE DU PERRAY;91280;91573;82;48.616667;2.5;2.01
 Saintry-sur-Seine ;SAINTRY SUR SEINE ;91250;91577;82;48.6;2.5;2.01
 Saint-Sulpice-de-Favières ;SAINT SULPICE DE FAVIERES;91910;91578;82;48.533333;2.183333;0.61
 Saint-Vrain ;SAINT VRAIN  ;91770;91579;82;48.533333;2.333333;0.63
 Saint-Yon ;SAINT YON  ;91650;91581;82;48.566667;2.183333;1
 Saulx-les-Chartreux ;SAULX LES CHARTREUX ;91160;91587;82;48.683333;2.266667;1.27
 Savigny-sur-Orge ;SAVIGNY SUR ORGE ;91600;91589;82;48.666667;2.35;1.1
 Sermaise ;SERMAISE   ;91530;91593;82;48.533333;2.083333;1.43
 Soisy-sur-École ;SOISY SUR ECOLE ;91840;91599;82;48.466667;2.483333;1.87
 Soisy-sur-Seine ;SOISY SUR SEINE ;91450;91600;82;48.65;2.45;1.6
 Souzy-la-Briche ;SOUZY LA BRICHE ;91580;91602;82;48.533333;2.15;1.07
 Tigery ;TIGERY   ;91250;91617;82;48.633333;2.5;2.01
 Torfou ;TORFOU   ;91730;91619;82;48.533333;2.233333;1.08
 Valpuiseaux ;VALPUISEAUX   ;91720;91629;82;48.383333;2.316667;1.75
 Le Val-Saint-Germain ;LE VAL SAINT GERMAIN;91530;91630;82;48.566667;2.066667;1.57
 Vaugrigneuse ;VAUGRIGNEUSE   ;91640;91634;82;48.6;2.116667;1.16
 Vauhallan ;VAUHALLAN   ;91430;91635;82;48.733333;2.2;1.77
 Verrières-le-Buisson ;VERRIERES LE BUISSON ;91370;91645;82;48.75;2.266667;1.94
 Vert-le-Grand ;VERT LE GRAND ;91810;91648;82;48.566667;2.366667;0.91
 Vert-le-Petit ;VERT LE PETIT ;91710;91649;82;48.55;2.366667;0.91
 Videlles ;VIDELLES   ;91890;91654;82;48.466667;2.433333;1.46
 Vigneux-sur-Seine ;VIGNEUX SUR SEINE ;91270;91657;82;48.7;2.416667;1.44
 Villabé ;VILLABE   ;91100;91659;82;48.583333;2.45;1.6
 Villebon-sur-Yvette ;VILLEBON SUR YVETTE ;91940;91661;82;48.7;2.25;1.9
 Villeconin ;VILLECONIN   ;91580;91662;82;48.516667;2.116667;1.55
 La Ville-du-Bois ;LA VILLE DU BOIS;91620;91665;82;48.65;2.266667;1
 Villejust ;VILLEJUST   ;91140;91666;82;48.683333;2.233333;1.27
 Villemoisson-sur-Orge ;VILLEMOISSON SUR ORGE ;91360;91667;82;48.666667;2.316667;1.1
 Villeneuve-sur-Auvers ;VILLENEUVE SUR AUVERS ;91580;91671;82;48.466667;2.25;1.57
 Villiers-le-Bâcle ;VILLIERS LE BACLE ;91190;91679;82;48.716667;2.116667;1.61
 Villiers-sur-Orge ;VILLIERS SUR ORGE ;91700;91685;82;48.65;2.3;1.42
 Viry-Châtillon ;VIRY CHATILLON  ;91170;91687;82;48.666667;2.383333;1.1
 Wissous ;WISSOUS   ;91320;91689;82;48.733333;2.333333;1.77
 Yerres ;YERRES   ;91330;91691;82;48.716667;2.5;2.01
 Le Plessis-Chenet ;LE PLESSIS CHENET ;91830;91900;82;48.566667;2.483333;1.87
 Villeziers ;VILLEZIERS   ;91940;91903;82;48.666667;2.166667;1.1
 Montjay ;MONTJAY   ;91440;91907;82;48.683333;2.166667;1.27
 Fretay ;FRETAY   ;91140;91910;82;48.666667;2.216667;1.1
 Mainville ;MAINVILLE   ;91210;91912;82;48.683333;2.433333;1.46
 Antony ;ANTONY   ;92160;92002;72;48.75;2.3;2.11
 Bagneux ;BAGNEUX   ;92220;92007;72;48.8;2.3;1.18
 Bois-Colombes ;BOIS COLOMBES  ;92270;92009;72;48.916667;2.266667;1.8
 Boulogne-Billancourt ;BOULOGNE BILLANCOURT  ;92100;92012;72;48.833333;2.25;0.16
 Bourg-la-Reine ;BOURG LA REINE ;92340;92014;72;48.775;2.316667;-1
 Châtenay-Malabry ;CHATENAY MALABRY  ;92290;92019;72;48.766667;2.266667;1.72
 Châtillon ;CHATILLON   ;92320;92020;72;48.8;2.283333;0.94
 Chaville ;CHAVILLE   ;92370;92022;72;48.8;2.2;1.49
 Clamart ;CLAMART   ;92140;92023;72;48.8;2.266667;0.94
 Clichy ;CLICHY   ;92110;92024;72;48.9;2.3;1.41
 Colombes ;COLOMBES   ;92700;92025;72;48.916667;2.25;1.8
 Fontenay-aux-Roses ;FONTENAY AUX ROSES ;92260;92032;72;48.783333;2.283333;1.33
 Garches ;GARCHES   ;92380;92033;72;48.841667;2.183333;-1
 La Garenne-Colombes ;LA GARENNE COLOMBES ;92250;92035;72;48.9;2.25;1.41
 Gennevilliers ;GENNEVILLIERS   ;92230;92036;72;48.933333;2.3;2.19
 Issy-les-Moulineaux ;ISSY LES MOULINEAUX ;92130;92040;72;48.816667;2.266667;0.55
 Levallois-Perret ;LEVALLOIS PERRET  ;92300;92044;72;48.9;2.283333;1.41
 Malakoff ;MALAKOFF   ;92240;92046;72;48.816667;2.3;1.18
 Marnes-la-Coquette ;MARNES LA COQUETTE ;92430;92047;72;48.833333;2.175;-1
 Meudon ;MEUDON   ;92190;92048;72;48.808333;2.241667;0.74
 Montrouge ;MONTROUGE   ;92120;92049;72;48.816667;2.316667;1.62
 Nanterre ;NANTERRE   ;92000;92050;72;48.9;2.2;1.49
 Neuilly-sur-Seine ;NEUILLY SUR SEINE ;92200;92051;72;48.883333;2.266667;1.02
 Le Plessis-Robinson ;LE PLESSIS ROBINSON ;92350;92060;72;48.783333;2.266667;1.33
 Puteaux ;PUTEAUX   ;92800;92062;72;48.866667;2.233333;0.63
 Rueil-Malmaison ;RUEIL MALMAISON  ;92500;92063;72;48.883333;2.2;1.49
 Saint-Cloud ;SAINT CLOUD  ;92210;92064;72;48.841667;2.216667;-1
 Sceaux ;SCEAUX   ;92330;92071;72;48.783333;2.283333;1.33
 Sèvres ;SEVRES   ;92310;92072;72;48.816667;2.2;1.49
 Suresnes ;SURESNES   ;92150;92073;72;48.866667;2.233333;0.63
 Vanves ;VANVES   ;92170;92075;72;48.833333;2.3;1.18
 Vaucresson ;VAUCRESSON   ;92420;92076;72;48.833333;2.175;-1
 Ville-d'Avray ;VILLE D AVRAY ;92410;92077;72;48.825;2.191667;-1
 Villeneuve-la-Garenne ;VILLENEUVE LA GARENNE ;92390;92078;72;48.933333;2.333333;-1
 Aubervilliers ;AUBERVILLIERS   ;93300;93001;11;48.916667;2.383333;1.1
 Aulnay-sous-Bois ;AULNAY SOUS BOIS ;93600;93005;11;48.95;2.516667;1.52
 Bagnolet ;BAGNOLET   ;93170;93006;11;48.866667;2.416667;1.53
 Le Blanc-Mesnil ;LE BLANC MESNIL ;93150;93007;11;48.933333;2.45;0.91
 Bobigny ;BOBIGNY   ;93000;93008;11;48.9;2.45;0.31
 Bondy ;BONDY   ;93140;93010;11;48.9;2.466667;0.31
 Le Bourget ;LE BOURGET  ;93350;93013;11;48.933333;2.416667;0.91
 Clichy-sous-Bois ;CLICHY SOUS BOIS ;93390;93014;11;48.916667;2.55;1.35
 Coubron ;COUBRON   ;93470;93015;11;48.916667;2.583333;1.84
 La Courneuve ;LA COURNEUVE  ;93120;93027;11;48.916667;2.383333;1.1
 Drancy ;DRANCY   ;93700;93029;11;48.933333;2.45;0.91
 Dugny ;DUGNY   ;93440;93030;11;48.95;2.416667;1.52
 Épinay-sur-Seine ;EPINAY SUR SEINE ;93800;93031;11;48.95;2.308333;-1
 Gagny ;GAGNY   ;93220;93032;11;48.883333;2.533333;1.1
 Gournay-sur-Marne ;GOURNAY SUR MARNE ;93460;93033;11;48.866667;2.566667;1.59
 L'Île-Saint-Denis ;L ILE SAINT DENIS;93450;93039;11;48.933333;2.333333;1.83
 Les Lilas ;LES LILAS  ;93260;93045;11;48.883333;2.433333;0.92
 Livry-Gargan ;LIVRY GARGAN  ;93190;93046;11;48.916667;2.55;1.35
 Montfermeil ;MONTFERMEIL   ;93370;93047;11;48.9;2.566667;1.59
 Montreuil ;MONTREUIL   ;93100;93048;11;48.866667;2.433333;1.53
 Neuilly-Plaisance ;NEUILLY PLAISANCE  ;93360;93049;11;48.866667;2.516667;1.53
 Neuilly-sur-Marne ;NEUILLY SUR MARNE ;93330;93050;11;48.85;2.533333;2.14
 Noisy-le-Grand ;NOISY LE GRAND ;93160;93051;11;48.85;2.566667;2.14
 Noisy-le-Sec ;NOISY LE SEC ;93130;93053;11;48.883333;2.466667;0.92
 Pantin ;PANTIN   ;93500;93055;11;48.9;2.4;0.85
 Les Pavillons-sous-Bois ;LES PAVILLONS SOUS BOIS;93320;93057;11;48.9;2.516667;0.86
 Pierrefitte-sur-Seine ;PIERREFITTE SUR SEINE ;93380;93059;11;48.966667;2.366667;2.13
 Le Pré-Saint-Gervais ;LE PRE SAINT GERVAIS;93310;93061;11;48.883333;2.4;0.92
 Le Raincy ;LE RAINCY  ;93340;93062;11;48.9;2.516667;0.86
 Romainville ;ROMAINVILLE   ;93230;93063;11;48.883333;2.433333;0.92
 Rosny-sous-Bois ;ROSNY SOUS BOIS ;93110;93064;11;48.866667;2.483333;1.53
 Saint-Denis ;SAINT DENIS  ;93200;93066;11;48.933333;2.358333;1.47
 Saint-Ouen ;SAINT OUEN  ;93400;93070;11;48.9;2.333333;1.83
 Sevran ;SEVRAN   ;93270;93071;11;48.933333;2.533333;1.1
 Stains ;STAINS   ;93240;93072;11;48.95;2.383333;1.52
 Vaujours ;VAUJOURS   ;93410;93074;11;48.933333;2.566667;1.59
 Villemomble ;VILLEMOMBLE   ;93250;93077;11;48.883333;2.5;0.92
 Villepinte ;VILLEPINTE   ;93420;93078;11;48.966667;2.533333;2.13
 Villetaneuse ;VILLETANEUSE   ;93430;93079;11;48.958333;2.341667;-1
 La Plaine-Saint-Denis ;LA PLAINE SAINT DENIS;93210;93900;11;48.9;2.366667;1.34
 Ablon-sur-Seine ;ABLON SUR SEINE ;94480;94001;11;48.716667;2.416667;2
 Alfortville ;ALFORTVILLE   ;94140;94002;11;48.8;2.416667;0.64
 Arcueil ;ARCUEIL   ;94110;94003;11;48.8;2.333333;1.92
 Boissy-Saint-Léger ;BOISSY SAINT LEGER ;94470;94004;11;48.75;2.516667;0.99
 Bonneuil-sur-Marne ;BONNEUIL SUR MARNE ;94380;94011;11;48.766667;2.483333;0.48
 Bry-sur-Marne ;BRY SUR MARNE ;94360;94015;11;48.833333;2.516667;1.54
 Cachan ;CACHAN   ;94230;94016;11;48.783333;2.333333;1.92
 Champigny-sur-Marne ;CHAMPIGNY SUR MARNE ;94500;94017;11;48.816667;2.516667;1.04
 Charenton-le-Pont ;CHARENTON LE PONT ;94220;94018;11;48.816667;2.416667;1.04
 Chennevières-sur-Marne ;CHENNEVIERES SUR MARNE ;94430;94019;11;48.8;2.516667;0.89
 Chevilly-Larue ;CHEVILLY LARUE  ;94550;94021;11;48.766667;2.35;1.67
 Choisy-le-Roi ;CHOISY LE ROI ;94600;94022;11;48.766667;2.416667;0.64
 Créteil ;CRETEIL   ;94000;94028;11;48.783333;2.466667;0.13
 Fontenay-sous-Bois ;FONTENAY SOUS BOIS ;94120;94033;11;48.85;2.483333;2.05
 Fresnes ;FRESNES   ;94260;94034;11;48.75;2.316667;2.18
 Gentilly ;GENTILLY   ;94250;94037;11;48.816667;2.333333;1.92
 L'Hay-les-Roses ;L HAY LES ROSES;94240;94038;11;48.783333;2.333333;1.92
 Ivry-sur-Seine ;IVRY SUR SEINE ;94200;94041;11;48.816667;2.383333;1.15
 Joinville-le-Pont ;JOINVILLE LE PONT ;94340;94042;11;48.816667;2.466667;1.04
 Le Kremlin-Bicêtre ;LE KREMLIN BICETRE ;94270;94043;11;48.816667;2.366667;1.41
 Limeil-Brévannes ;LIMEIL BREVANNES  ;94450;94044;11;48.733333;2.483333;1.49
 Maisons-Alfort ;MAISONS ALFORT  ;94700;94046;11;48.8;2.433333;0.53
 Mandres-les-Roses ;MANDRES LES ROSES ;94520;94047;11;48.7;2.55;2.5
 Marolles-en-Brie ;MAROLLES EN BRIE ;94440;94048;11;48.733333;2.55;1.49
 Nogent-sur-Marne ;NOGENT SUR MARNE ;94130;94052;11;48.833333;2.483333;1.54
 Noiseau ;NOISEAU   ;94880;94053;11;48.783333;2.55;1.4
 Orly ;ORLY   ;94310;94054;11;48.75;2.4;0.99
 Ormesson-sur-Marne ;ORMESSON SUR MARNE ;94490;94055;11;48.783333;2.55;1.4
 Périgny ;PERIGNY   ;94520;94056;11;48.7;2.55;2.5
 Le Perreux-Sur-Marne ;LE PERREUX SUR MARNE;94170;94058;11;48.85;2.5;2.05
 Le Plessis-Trévise ;LE PLESSIS TREVISE ;94420;94059;11;48.816667;2.566667;1.66
 La Queue-en-Brie ;LA QUEUE EN BRIE;94510;94060;11;48.783333;2.583333;1.92
 Rungis ;RUNGIS   ;94150;94065;11;48.75;2.35;1.67
 Saint-Mandé ;SAINT MANDE  ;94160;94067;11;48.833333;2.416667;1.54
 Saint-Maur-des-Fossés ;SAINT MAUR DES FOSSES;94210;94068;11;48.8;2.5;0.64
 Saint-Maurice ;SAINT MAURICE  ;94410;94069;11;48.816667;2.458333;-1
 Santeny ;SANTENY   ;94440;94070;11;48.716667;2.566667;2
 Sucy-en-Brie ;SUCY EN BRIE ;94880;94071;11;48.766667;2.533333;1.15
 Thiais ;THIAIS   ;94320;94073;11;48.766667;2.383333;1.15
 Valenton ;VALENTON   ;94460;94074;11;48.75;2.466667;1
 Villecresnes ;VILLECRESNES   ;94440;94075;11;48.716667;2.533333;2
 Villejuif ;VILLEJUIF   ;94800;94076;11;48.8;2.366667;1.41
 Villeneuve-le-Roi ;VILLENEUVE LE ROI ;94290;94077;11;48.733333;2.416667;1.49
 Villeneuve-Saint-Georges ;VILLENEUVE SAINT GEORGES ;94190;94078;11;48.733333;2.45;1.49
 Villiers-sur-Marne ;VILLIERS SUR MARNE ;94350;94079;11;48.833333;2.55;1.54
 Vincennes ;VINCENNES   ;94300;94080;11;48.85;2.433333;2.05
 Vitry-sur-Seine ;VITRY SUR SEINE ;94400;94081;11;48.783333;2.4;0.9
 Val Pompadour ;VAL POMPADOUR  ;94460;94902;11;48.766667;2.45;1
 Coeuilly ;COEUILLY   ;94500;94903;11;48.816667;2.55;1.4
 Les Bruyères ;LES BRUYERES  ;94370;94904;11;48.775;2.516667;-1
 Ableiges ;ABLEIGES   ;95450;95002;11;49.083333;1.983333;1.53
 Aincourt ;AINCOURT   ;95510;95008;11;49.066667;1.783333;1.74
 Ambleville ;AMBLEVILLE   ;95710;95011;11;49.15;1.7;2.14
 Amenucourt ;AMENUCOURT   ;95510;95012;11;49.1;1.65;2.37
 Andilly ;ANDILLY   ;95580;95014;11;49;2.3;1.51
 Argenteuil ;ARGENTEUIL   ;95100;95018;11;48.95;2.25;2.51
 Arnouville-lès-Gonesse ;ARNOUVILLE LES GONESSE ;95400;95019;11;48.983333;2.416667;1.84
 Arronville ;ARRONVILLE   ;95810;95023;11;49.183333;2.1;2.15
 Arthies ;ARTHIES   ;95420;95024;11;49.1;1.783333;1.74
 Asnières-sur-Oise ;ASNIERES SUR OISE ;95270;95026;11;49.133333;2.35;1.34
 Attainville ;ATTAINVILLE   ;95570;95028;11;49.05;2.35;0.96
 Auvers-sur-Oise ;AUVERS SUR OISE ;95760;95039;11;49.066667;2.166667;1
 Avernes ;AVERNES   ;95450;95040;11;49.083333;1.866667;1.34
 Baillet-en-France ;BAILLET EN FRANCE ;95560;95042;11;49.066667;2.3;0.73
 Banthelu ;BANTHELU   ;95420;95046;11;49.133333;1.816667;1.58
 Beauchamp ;BEAUCHAMP   ;95250;95051;11;49.016667;2.2;1.18
 Beaumont-sur-Oise ;BEAUMONT SUR OISE ;95260;95052;11;49.133333;2.283333;1.15
 Le Bellay-en-Vexin ;LE BELLAY EN VEXIN;95750;95054;11;49.15;1.883333;1.49
 Bellefontaine ;BELLEFONTAINE   ;95270;95055;11;49.1;2.466667;1.56
 Belloy-en-France ;BELLOY EN FRANCE ;95270;95056;11;49.083333;2.383333;1.12
 Bernes-sur-Oise ;BERNES SUR OISE ;95340;95058;11;49.166667;2.3;1.82
 Berville ;BERVILLE   ;95810;95059;11;49.183333;2.066667;2.15
 Bessancourt ;BESSANCOURT   ;95550;95060;11;49.033333;2.216667;0.84
 Béthemont-la-Forêt ;BETHEMONT LA FORET ;95840;95061;11;49.05;2.25;1
 Bezons ;BEZONS   ;95870;95063;11;48.933333;2.216667;2.84
 Boisemont ;BOISEMONT   ;95000;95074;11;49.016667;2;1.45
 Boissy-l'Aillerie ;BOISSY L AILLERIE ;95650;95078;11;49.066667;2.033333;0.55
 Bonneuil-en-France ;BONNEUIL EN FRANCE ;95500;95088;11;48.966667;2.433333;2.18
 Bouffémont ;BOUFFEMONT   ;95570;95091;11;49.05;2.3;1.52
 Bouqueval ;BOUQUEVAL   ;95720;95094;11;49.016667;2.433333;1.53
 Bray-et-Lû ;BRAY ET LU ;95710;95101;11;49.133333;1.65;2.37
 Bréançon ;BREANCON   ;95640;95102;11;49.15;2.016667;1.49
 Brignancourt ;BRIGNANCOURT   ;95640;95110;11;49.133333;1.95;1.15
 Bruyères-sur-Oise ;BRUYERES SUR OISE ;95820;95116;11;49.166667;2.316667;1.82
 Buhy ;BUHY   ;95770;95119;11;49.2;1.683333;2.49
 Butry-sur-Oise ;BUTRY SUR OISE ;95430;95120;11;49.083333;2.2;0.25
 Cergy ;CERGY   ;95000;95127;11;49.033333;2.066667;0.84
 Champagne-sur-Oise ;CHAMPAGNE SUR OISE ;95660;95134;11;49.133333;2.25;1.15
 La Chapelle-en-Vexin ;LA CHAPELLE EN VEXIN;95420;95139;11;49.183333;1.733333;2.15
 Charmont ;CHARMONT   ;95420;95141;11;49.133333;1.783333;1.74
 Chars ;CHARS   ;95750;95142;11;49.166667;1.933333;1.82
 Châtenay-en-France ;CHATENAY EN FRANCE ;95190;95144;11;49.066667;2.45;1.44
 Chaumontel ;CHAUMONTEL   ;95270;95149;11;49.116667;2.433333;1.36
 Chaussy ;CHAUSSY   ;95710;95150;11;49.116667;1.683333;2.22
 Chauvry ;CHAUVRY   ;95560;95151;11;49.05;2.266667;1.92
 Chennevières-lès-Louvres ;CHENNEVIERES LES LOUVRES ;95380;95154;11;49.05;2.55;1.92
 Chérence ;CHERENCE   ;95510;95157;11;49.083333;1.683333;2.22
 Cléry-en-Vexin ;CLERY EN VEXIN ;95420;95166;11;49.133333;1.85;1.51
 Commeny ;COMMENY   ;95450;95169;11;49.116667;1.9;1.18
 Condécourt ;CONDECOURT   ;95450;95170;11;49.033333;1.95;1.36
 Cormeilles-en-Parisis ;CORMEILLES EN PARISIS ;95240;95176;11;48.983333;2.2;1.84
 Cormeilles-en-Vexin ;CORMEILLES EN VEXIN ;95830;95177;11;49.116667;2.016667;1
 Courcelles-sur-Viosne ;COURCELLES SUR VIOSNE ;95650;95181;11;49.083333;2;0.97
 Courdimanche ;COURDIMANCHE   ;95800;95183;11;49.033333;2;0.84
 Deuil-la-Barre ;DEUIL LA BARRE ;95170;95197;11;48.983333;2.333333;1.84
 Domont ;DOMONT   ;95330;95199;11;49.033333;2.333333;0.88
 Eaubonne ;EAUBONNE   ;95600;95203;11;49;2.283333;1.51
 Écouen ;ECOUEN   ;95440;95205;11;49.016667;2.383333;1.18
 Enghien-les-Bains ;ENGHIEN LES BAINS ;95880;95210;11;48.966667;2.316667;2.18
 Ennery ;ENNERY   ;95300;95211;11;49.066667;2.1;0.6
 Épiais-lès-Louvres ;EPIAIS LES LOUVRES ;95380;95212;11;49.033333;2.55;1.92
 Épiais-Rhus ;EPIAIS RHUS  ;95810;95213;11;49.116667;2.066667;1.16
 Épinay-Champlâtreux ;EPINAY CHAMPLATREUX  ;95270;95214;11;49.083333;2.416667;1.28
 Éragny ;ERAGNY   ;95610;95218;11;49.016667;2.1;1.18
 Ermont ;ERMONT   ;95120;95219;11;48.983333;2.266667;1.84
 Ézanville ;EZANVILLE   ;95460;95229;11;49.033333;2.366667;1.04
 Fontenay-en-Parisis ;FONTENAY EN PARISIS ;95190;95241;11;49.05;2.45;1.44
 Fosses ;FOSSES   ;95470;95250;11;49.1;2.483333;1.8
 Franconville ;FRANCONVILLE   ;95130;95252;11;48.983333;2.233333;1.84
 Frémainville ;FREMAINVILLE   ;95450;95253;11;49.066667;1.866667;1.34
 Frémécourt ;FREMECOURT   ;95830;95254;11;49.116667;2;1
 Frépillon ;FREPILLON   ;95740;95256;11;49.05;2.216667;0.51
 La Frette-sur-Seine ;LA FRETTE SUR SEINE;95530;95257;11;48.966667;2.183333;2.18
 Frouville ;FROUVILLE   ;95690;95258;11;49.15;2.15;1.49
 Gadancourt ;GADANCOURT   ;95450;95259;11;49.1;1.866667;1.34
 Garges-lès-Gonesse ;GARGES LES GONESSE ;95140;95268;11;48.966667;2.416667;2.18
 Génainville ;GENAINVILLE   ;95420;95270;11;49.133333;1.75;1.9
 Génicourt ;GENICOURT   ;95650;95271;11;49.083333;2.066667;1.69
 Gonesse ;GONESSE   ;95500;95277;11;48.983333;2.45;1.84
